2045,1956,1752
2046,1957,1753
2045,1955,1753
2044,1955,1752
2046,1958,1754
2045,1959,1752
2045,1956,1756
2047,1958,1756
2044,1959,1755
2047,1957,1756
2046,1960,1754
2044,1961,1756
2041,1961,1756
2048,1961,1755
2045,1962,1754
2045,1960,1756
2048,1961,1754
2044,1962,1754
2044,1959,1756
2046,1961,1757
2045,1961,1757
2044,1960,1758
2046,1961,1758
2046,1960,1758
2046,1961,1758
2049,1961,1758
2047,1962,1758
2048,1961,1758
2044,1963,1759
2048,1961,1757
2046,1962,1758
2047,1962,1759
2048,1962,1760
2045,1963,1757
2046,1962,1756
2045,1963,1756
2045,1961,1758
2047,1963,1758
2047,1962,1756
2046,1963,1760
2046,1963,1761
2051,1960,1761
2048,1963,1761
2054,1963,1761
2049,1965,1761
2049,1965,1761
2050,1965,1760
2050,1965,1761
2050,1963,1760
2048,1965,1758
2048,1962,1759
2050,1963,1757
2047,1963,1758
2046,1963,1756
2051,1963,1758
2048,1962,1756
2048,1962,1757
2047,1961,1759
2049,1962,1760
2047,1964,1760
2047,1964,1761
2050,1966,1758
2047,1967,1756
2051,1964,1757
2049,1964,1756
2049,1962,1758
2049,1962,1758
2048,1961,1757
2048,1961,1755
2047,1960,1757
2045,1961,1756
2046,1961,1754
2051,1961,1756
2050,1962,1756
2051,1962,1755
2049,1962,1755
2047,1963,1754
2049,1961,1754
2050,1963,1753
2048,1963,1753
2050,1961,1754
2050,1962,1753
2049,1966,1749
2051,1962,1749
2049,1960,1748
2049,1959,1748
2048,1959,1748
2048,1960,1748
2049,1959,1748
2051,1959,1747
2050,1958,1747
2050,1960,1747
2050,1961,1745
2050,1959,1745
2052,1961,1746
2053,1959,1747
2052,1958,1748
2051,1960,1744
2053,1958,1745
2050,1958,1745
2049,1957,1744
2052,1956,1742
2056,1957,1741
2051,1958,1737
2051,1956,1738
2052,1955,1739
2052,1955,1737
2053,1955,1739
2050,1955,1738
2054,1956,1737
2053,1956,1738
2052,1958,1740
2052,1957,1739
2053,1956,1739
2052,1957,1736
2054,1956,1736
2053,1954,1736
2051,1954,1735
2053,1955,1733
2052,1954,1734
2053,1954,1734
2053,1953,1731
2054,1953,1730
2055,1953,1730
2053,1952,1729
2056,1952,1729
2057,1949,1730
2052,1953,1729
2056,1952,1729
2056,1952,1729
2057,1954,1726
2055,1951,1727
2055,1953,1727
2055,1951,1725
2056,1950,1723
2054,1951,1723
2056,1952,1720
2055,1950,1721
2054,1950,1720
2056,1952,1717
2057,1950,1719
2057,1950,1719
2058,1951,1719
2054,1950,1716
2056,1952,1717
2058,1951,1715
2056,1952,1715
2056,1952,1717
2054,1950,1713
2056,1950,1712
2053,1951,1712
2056,1949,1711
2056,1951,1707
2055,1949,1708
2059,1949,1708
2056,1948,1708
2056,1948,1707
2058,1949,1707
2059,1950,1706
2058,1949,1706
2060,1949,1705
2058,1950,1704
2058,1950,1704
2059,1950,1703
2058,1951,1702
2058,1950,1701
2058,1949,1699
2058,1948,1699
2057,1948,1699
2057,1949,1696
2056,1947,1695
2056,1948,1696
2056,1947,1694
2058,1947,1696
2058,1946,1695
2057,1946,1694
2059,1947,1693
2060,1949,1694
2060,1948,1693
2059,1947,1691
2057,1949,1690
2061,1950,1688
2058,1948,1688
2058,1948,1688
2059,1948,1686
2057,1946,1686
2058,1947,1687
2056,1946,1685
2058,1948,1685
2057,1944,1685
2057,1947,1685
2057,1946,1684
2058,1946,1682
2058,1949,1680
2057,1948,1681
2060,1946,1679
2059,1947,1679
2059,1947,1678
2058,1947,1677
2058,1946,1674
2059,1945,1673
2056,1945,1675
2057,1943,1671
2057,1946,1668
2055,1944,1670
2056,1946,1670
2054,1944,1671
2056,1943,1670
2057,1944,1669
2057,1943,1669
2058,1945,1668
2059,1945,1668
2060,1944,1668
2058,1942,1664
2055,1945,1663
2057,1943,1665
2055,1943,1662
2058,1944,1658
2058,1943,1659
2057,1944,1660
2057,1942,1659
2057,1941,1659
2056,1942,1659
2059,1942,1656
2059,1943,1655
2060,1941,1658
2059,1941,1657
2060,1941,1657
2057,1941,1656
2059,1942,1654
2059,1941,1654
2059,1942,1652
2058,1940,1652
2058,1939,1649
2059,1938,1647
2059,1939,1647
2057,1937,1647
2058,1938,1645
2059,1937,1642
2059,1937,1644
2058,1935,1645
2060,1936,1645
2059,1935,1643
2058,1936,1643
2061,1936,1642
2061,1935,1641
2059,1935,1641
2063,1934,1641
2062,1934,1640
2060,1933,1640
2060,1933,1636
2060,1932,1635
2059,1931,1634
2060,1931,1633
2060,1931,1633
2061,1932,1633
2060,1931,1632
2061,1929,1633
2060,1931,1632
2063,1932,1632
2064,1931,1633
2063,1929,1631
2064,1932,1629
2063,1929,1628
2063,1930,1629
2062,1928,1627
2062,1928,1626
2063,1928,1627
2062,1927,1624
2063,1926,1626
2062,1926,1625
2062,1926,1624
2064,1924,1622
2063,1926,1622
2065,1927,1622
2064,1926,1622
2067,1926,1622
2065,1927,1622
2066,1926,1621
2064,1926,1621
2063,1926,1618
2066,1925,1619
2065,1924,1617
2065,1924,1617
2065,1923,1616
2059,1924,1613
2065,1922,1614
2067,1921,1614
2065,1922,1614
2068,1921,1613
2066,1922,1614
2067,1922,1614
2066,1923,1614
2068,1924,1613
2069,1923,1613
2069,1925,1612
2068,1921,1613
2067,1924,1612
2066,1923,1611
2068,1922,1609
2067,1920,1609
2068,1923,1606
2065,1921,1608
2068,1920,1606
2069,1921,1604
2066,1920,1607
2068,1920,1604
2068,1921,1606
2070,1921,1607
2069,1922,1609
2071,1922,1609
2070,1922,1608
2068,1923,1607
2070,1924,1605
2069,1921,1605
2066,1922,1604
2067,1921,1603
2070,1920,1601
2068,1922,1601
2069,1919,1601
2070,1921,1601
2068,1921,1601
2071,1920,1602
2069,1921,1602
2071,1919,1601
2069,1921,1602
2071,1922,1600
2070,1923,1602
2070,1924,1599
2069,1923,1600
2065,1925,1600
2070,1923,1598
2073,1922,1599
2069,1923,1599
2069,1924,1597
2069,1924,1596
2069,1922,1596
2069,1924,1595
2068,1924,1596
2070,1925,1598
2071,1925,1598
2070,1925,1599
2068,1926,1599
2070,1926,1596
2071,1927,1598
2069,1927,1598
2070,1928,1597
2069,1924,1599
2069,1924,1600
2068,1926,1600
2068,1924,1599
2068,1925,1598
2066,1924,1598
2066,1924,1598
2065,1926,1598
2066,1927,1597
2065,1928,1598
2064,1927,1598
2065,1930,1597
2065,1928,1597
2065,1929,1598
2067,1930,1599
2064,1930,1599
2063,1929,1599
2067,1931,1599
2067,1929,1598
2065,1930,1598
2064,1928,1597
2065,1927,1599
2064,1927,1598
2066,1929,1597
2067,1929,1598
2065,1927,1600
2067,1927,1601
2066,1926,1603
2065,1927,1603
2066,1928,1604
2066,1929,1605
2065,1931,1605
2065,1929,1605
2064,1931,1603
2065,1931,1604
2062,1931,1606
2062,1930,1607
2061,1931,1605
2063,1930,1604
2062,1927,1604
2061,1930,1604
2062,1929,1605
2063,1930,1606
2064,1929,1607
2062,1931,1607
2063,1928,1606
2064,1931,1607
2064,1930,1608
2067,1930,1609
2065,1929,1609
2064,1932,1610
2066,1929,1609
2065,1930,1609
2063,1929,1609
2063,1931,1609
2065,1929,1611
2065,1931,1608
2065,1930,1609
2065,1931,1607
2067,1931,1610
2064,1931,1611
2065,1932,1613
2066,1932,1613
2065,1932,1613
2065,1932,1613
2066,1932,1614
2069,1930,1614
2066,1931,1614
2066,1931,1615
2064,1931,1614
2065,1931,1615
2065,1931,1615
2065,1929,1616
2064,1931,1616
2064,1931,1617
2065,1929,1619
2066,1930,1621
2066,1931,1622
2065,1929,1621
2066,1929,1622
2065,1931,1623
2067,1930,1624
2066,1930,1623
2065,1929,1623
2065,1930,1625
2064,1931,1624
2064,1931,1623
2065,1930,1624
2062,1929,1622
2063,1929,1623
2062,1929,1625
2062,1929,1626
2064,1929,1628
2064,1929,1630
2062,1930,1630
2064,1930,1631
2064,1931,1633
2063,1930,1634
2063,1931,1634
2065,1930,1634
2062,1931,1633
2063,1930,1634
2064,1931,1636
2062,1931,1637
2063,1931,1635
2063,1930,1636
2063,1932,1635
2061,1932,1636
2067,1931,1639
2062,1931,1639
2063,1934,1638
2064,1933,1640
2063,1934,1642
2064,1936,1643
2065,1935,1643
2066,1936,1645
2065,1937,1645
2064,1936,1647
2063,1938,1647
2063,1937,1646
2064,1936,1647
2062,1935,1647
2064,1937,1646
2071,1938,1647
2062,1936,1648
2063,1937,1650
2062,1938,1651
2062,1938,1651
2062,1940,1652
2063,1941,1652
2059,1941,1654
2061,1942,1653
2062,1942,1654
2058,1942,1656
2062,1942,1655
2060,1941,1658
2060,1942,1658
2060,1942,1659
2060,1940,1659
2059,1942,1660
2062,1940,1661
2059,1942,1664
2058,1942,1663
2061,1943,1663
2060,1942,1667
2060,1943,1668
2060,1945,1669
2060,1945,1671
2060,1945,1672
2061,1944,1673
2060,1944,1671
2059,1945,1673
2061,1944,1672
2060,1943,1676
2058,1942,1673
2058,1942,1675
2059,1943,1675
2057,1943,1673
2059,1944,1675
2058,1944,1676
2059,1945,1679
2059,1946,1682
2059,1946,1682
2057,1947,1683
2056,1947,1684
2057,1947,1684
2061,1947,1686
2061,1949,1685
2059,1948,1689
2059,1946,1688
2060,1947,1689
2059,1946,1689
2056,1947,1689
2056,1945,1690
2057,1946,1692
2055,1945,1690
2056,1948,1692
2057,1945,1695
2060,1948,1694
2059,1949,1693
2058,1948,1697
2055,1949,1697
2058,1950,1698
2057,1949,1698
2057,1948,1698
2057,1950,1697
2054,1948,1699
2055,1948,1699
2053,1948,1699
2055,1947,1701
2056,1949,1698
2054,1949,1703
2054,1949,1705
2056,1948,1705
2056,1948,1706
2055,1949,1708
2055,1949,1707
2057,1952,1707
2054,1951,1710
2051,1950,1711
2055,1951,1709
2055,1951,1712
2052,1951,1712
2055,1950,1713
2051,1950,1715
2052,1950,1715
2052,1950,1715
2052,1950,1715
2051,1949,1714
2052,1949,1716
2052,1949,1718
2053,1950,1719
2052,1950,1720
2054,1951,1721
2052,1951,1724
2053,1951,1723
2052,1951,1722
2053,1953,1723
2054,1952,1722
2052,1950,1723
2051,1949,1722
2051,1951,1721
2050,1951,1724
2049,1951,1722
2049,1951,1728
2051,1950,1729
2051,1951,1729
2052,1951,1729
2052,1951,1731
2050,1952,1732
2051,1952,1732
2052,1952,1732
2051,1953,1732
2052,1952,1732
2052,1953,1732
2050,1952,1733
2049,1952,1732
2050,1952,1733
2048,1953,1733
2048,1952,1735
2050,1951,1735
2050,1953,1734
2051,1953,1735
2050,1952,1737
2048,1954,1739
2048,1954,1739
2049,1956,1740
2050,1957,1741
2049,1954,1740
2052,1956,1740
2050,1955,1743
2050,1956,1740
2050,1954,1741
2049,1954,1741
2050,1954,1739
2050,1953,1742
2050,1953,1741
2049,1955,1742
2049,1955,1742
2049,1956,1744
2050,1955,1744
2051,1956,1744
2048,1955,1744
2049,1957,1744
2051,1958,1745
2048,1956,1747
2052,1957,1747
2052,1956,1750
2047,1957,1748
2047,1957,1747
2047,1957,1747
2049,1957,1748
2048,1958,1747
2049,1957,1747
2048,1956,1747
2048,1958,1750
2048,1958,1750
2049,1957,1751
2051,1958,1750
2051,1957,1752
2051,1958,1752
2052,1959,1752
2050,1960,1752
2050,1959,1753
2051,1960,1753
2050,1959,1752
2050,1959,1751
2047,1959,1750
2049,1958,1751
2049,1958,1752
2049,1959,1753
2050,1959,1749
2048,1960,1753
2049,1960,1754
2049,1960,1754
2049,1959,1755
2051,1962,1753
2053,1960,1753
2051,1960,1755
2053,1962,1754
2051,1962,1756
2051,1962,1755
2051,1961,1754
2052,1959,1752
2049,1959,1754
2051,1959,1752
2052,1960,1752
2051,1960,1753
2049,1959,1755
2050,1960,1754
2050,1960,1754
2053,1962,1754
2052,1961,1755
2053,1961,1754
2048,1963,1756
2051,1961,1756
2051,1962,1756
2050,1962,1757
2051,1962,1755
2050,1960,1755
2051,1959,1754
2051,1959,1754
2049,1961,1753
2050,1960,1752
2051,1961,1753
2051,1961,1753
2053,1960,1752
2051,1960,1753
2051,1960,1753
2053,1962,1752
2052,1962,1752
2048,1961,1753
2050,1963,1751
2050,1964,1753
2050,1964,1751
2051,1963,1752
2051,1961,1751
2050,1960,1752
2050,1962,1749
2051,1959,1749
2049,1960,1749
2050,1961,1748
2050,1960,1743
2049,1961,1748
2050,1960,1749
2050,1961,1749
2050,1962,1750
2052,1962,1749
2051,1962,1748
2050,1963,1748
2051,1963,1747
2041,1963,1745
2051,1959,1746
2050,1962,1745
2050,1960,1743
2049,1959,1744
2050,1960,1743
2049,1960,1741
2049,1961,1743
2050,1961,1743
2051,1960,1742
2051,1961,1743
2051,1962,1742
2052,1961,1743
2052,1962,1745
2052,1961,1745
2052,1962,1742
2052,1962,1741
2050,1960,1741
2052,1960,1740
2047,1959,1739
2050,1959,1739
2051,1958,1737
2049,1958,1736
2050,1956,1735
2050,1958,1737
2048,1958,1737
2050,1959,1736
2050,1959,1736
2051,1959,1734
2051,1960,1734
2051,1959,1734
2052,1960,1734
2048,1960,1733
2050,1958,1732
2051,1958,1732
2050,1958,1730
2052,1956,1730
2050,1957,1730
2050,1957,1730
2051,1956,1731
2051,1957,1731
2053,1956,1730
2052,1956,1730
2050,1956,1729
2053,1958,1728
2059,1957,1729
2052,1957,1729
2053,1958,1726
2053,1959,1725
2052,1958,1724
2052,1957,1723
2053,1956,1722
2052,1956,1722
2053,1954,1720
2051,1955,1720
2051,1954,1719
2052,1956,1716
2052,1955,1718
2054,1956,1718
2052,1955,1719
2054,1955,1719
2054,1957,1719
2054,1957,1718
2056,1955,1717
2058,1957,1716
2056,1957,1713
2056,1955,1714
2055,1954,1713
2054,1955,1712
2055,1953,1708
2053,1954,1709
2054,1953,1707
2053,1952,1708
2053,1953,1707
2056,1956,1707
2056,1952,1707
2055,1954,1709
2054,1953,1707
2057,1954,1706
2056,1955,1706
2059,1955,1706
2057,1956,1705
2056,1954,1705
2073,1952,1704
2056,1954,1703
2055,1952,1701
2055,1951,1700
2056,1953,1697
2054,1951,1697
2055,1951,1695
2055,1951,1695
2055,1950,1696
2055,1949,1695
2057,1950,1695
2058,1950,1695
2058,1950,1692
2059,1949,1693
2058,1950,1692
2057,1950,1691
2058,1951,1688
2057,1950,1689
2059,1948,1687
2058,1948,1687
2058,1947,1686
2057,1946,1685
2059,1946,1684
2057,1948,1683
2059,1947,1682
2059,1947,1681
2059,1946,1681
2059,1948,1682
2059,1948,1683
2061,1949,1680
2061,1949,1679
2060,1948,1679
2060,1948,1679
2061,1947,1678
2060,1946,1677
2059,1946,1677
2058,1946,1674
2057,1944,1673
2058,1945,1673
2056,1945,1670
2057,1944,1672
2056,1943,1669
2060,1944,1669
2059,1943,1670
2060,1943,1670
2060,1943,1671
2059,1943,1669
2058,1942,1668
2060,1943,1666
2061,1942,1666
2059,1941,1666
2060,1942,1663
2058,1941,1662
2056,1940,1662
2058,1938,1662
2058,1939,1661
2058,1939,1660
2059,1938,1660
2058,1938,1660
2056,1939,1659
2058,1938,1658
2059,1939,1657
2059,1939,1658
2060,1940,1656
2058,1938,1657
2059,1936,1656
2061,1940,1655
2061,1936,1652
2059,1938,1653
2058,1936,1652
2059,1936,1651
2059,1937,1650
2058,1936,1649
2060,1935,1647
2059,1934,1648
2063,1933,1647
2060,1937,1646
2059,1935,1647
2061,1935,1647
2061,1936,1646
2059,1935,1644
2060,1934,1645
2062,1935,1645
2061,1933,1644
2062,1935,1641
2061,1933,1642
2061,1933,1640
2058,1932,1639
2064,1932,1638
2060,1932,1638
2060,1931,1638
2063,1931,1636
2061,1930,1637
2062,1932,1636
2061,1931,1636
2059,1931,1635
2061,1932,1635
2063,1931,1635
2063,1932,1634
2060,1932,1634
2059,1930,1633
2060,1934,1633
2060,1932,1632
2061,1929,1632
2058,1929,1631
2060,1929,1630
2058,1928,1629
2060,1928,1628
2061,1929,1627
2060,1929,1627
2062,1930,1627
2062,1929,1627
2062,1930,1625
2063,1929,1624
2065,1930,1623
2063,1929,1625
2063,1929,1624
2061,1928,1624
2062,1928,1623
2062,1928,1622
2062,1928,1619
2061,1926,1618
2065,1927,1617
2062,1927,1619
2062,1926,1619
2063,1929,1618
2061,1928,1616
2063,1927,1619
2063,1927,1617
2063,1928,1618
2065,1928,1617
2065,1928,1618
2066,1928,1616
2065,1928,1616
2064,1928,1616
2066,1926,1614
2064,1926,1613
2063,1926,1613
2062,1925,1612
2063,1925,1614
2063,1925,1612
2062,1925,1613
2063,1925,1614
2062,1926,1612
2066,1922,1613
2067,1925,1612
2065,1926,1612
2064,1927,1612
2066,1927,1612
2067,1927,1612
2067,1927,1610
2064,1926,1610
2064,1926,1611
2064,1925,1608
2064,1926,1606
2063,1927,1606
2066,1927,1606
2065,1926,1606
2066,1925,1607
2065,1927,1604
2064,1928,1607
2065,1926,1605
2064,1925,1605
2066,1925,1605
2066,1926,1607
2065,1927,1607
2067,1924,1605
2068,1925,1607
2066,1925,1607
2066,1926,1606
2065,1925,1608
2067,1925,1605
2065,1925,1605
2059,1926,1605
2065,1927,1602
2065,1927,1602
2064,1928,1602
2066,1928,1601
2066,1929,1602
2066,1929,1601
2068,1930,1601
2067,1929,1602
2067,1928,1602
2067,1929,1600
2065,1927,1602
2067,1927,1601
2065,1926,1599
2064,1925,1600
2064,1926,1600
2065,1927,1599
2064,1925,1600
2065,1926,1601
2065,1927,1602
2066,1926,1604
2065,1926,1604
2068,1928,1603
2066,1928,1605
2066,1927,1604
2066,1929,1603
2065,1927,1603
2064,1929,1605
2064,1928,1605
2062,1928,1603
2062,1927,1603
2064,1928,1603
2061,1928,1606
2063,1927,1605
2063,1928,1604
2064,1926,1604
2063,1929,1605
2062,1928,1605
2064,1929,1606
2065,1929,1606
2065,1928,1606
2067,1929,1607
2066,1929,1607
2066,1930,1608
2067,1929,1606
2065,1928,1605
2065,1929,1605
2066,1929,1606
2067,1930,1604
2068,1928,1606
2067,1928,1606
2065,1928,1608
2068,1930,1607
2069,1931,1608
2069,1929,1608
2069,1930,1608
2066,1930,1610
2068,1930,1610
2069,1932,1611
2070,1932,1612
2069,1931,1611
2067,1930,1612
2068,1928,1611
2068,1928,1611
2068,1928,1611
2068,1928,1612
2066,1927,1612
2068,1928,1611
2068,1927,1612
2067,1927,1614
2068,1928,1615
2068,1929,1615
2066,1930,1617
2069,1929,1618
2069,1929,1618
2070,1929,1619
2068,1930,1616
2066,1930,1618
2065,1929,1617
2065,1929,1617
2066,1927,1618
2064,1928,1618
2065,1927,1620
2069,1926,1621
2064,1927,1620
2067,1927,1622
2065,1927,1623
2064,1929,1624
2065,1929,1624
2064,1929,1625
2063,1930,1625
2063,1928,1625
2063,1931,1626
2063,1930,1628
2064,1931,1628
2063,1930,1628
2063,1931,1629
2060,1929,1629
2061,1930,1628
2061,1929,1629
2061,1931,1628
2062,1929,1631
2060,1929,1630
2063,1929,1631
2063,1931,1632
2060,1933,1634
2063,1935,1633
2062,1935,1634
2062,1936,1635
2062,1935,1636
2061,1935,1637
2060,1935,1638
2060,1935,1638
2060,1935,1637
2058,1936,1639
2059,1936,1640
2060,1936,1639
2059,1935,1640
2061,1938,1639
2059,1938,1642
2059,1940,1644
2057,1939,1645
2061,1939,1646
2057,1940,1645
2058,1940,1647
2062,1940,1647
2057,1942,1647
2058,1940,1649
2058,1941,1650
2058,1941,1650
2057,1941,1649
2057,1941,1649
2056,1940,1649
2058,1942,1649
2056,1941,1651
2056,1944,1652
2059,1943,1653
2058,1942,1653
2058,1943,1655
2059,1944,1657
2059,1943,1655
2057,1943,1656
2060,1946,1656
2058,1943,1660
2059,1943,1658
2055,1945,1659
2057,1942,1661
2058,1942,1662
2058,1943,1660
2059,1942,1664
2057,1943,1663
2058,1944,1663
2057,1943,1665
2059,1943,1666
2059,1946,1668
2059,1944,1670
2059,1946,1670
2061,1945,1671
2059,1946,1671
2058,1947,1671
2059,1947,1671
2058,1945,1671
2052,1946,1673
2060,1948,1671
2058,1945,1673
2058,1944,1674
2056,1944,1674
2059,1944,1675
2058,1945,1676
2060,1944,1677
2060,1945,1678
2059,1946,1679
2059,1947,1679
2059,1946,1681
2059,1945,1682
2061,1948,1682
2058,1946,1683
2059,1945,1685
2060,1945,1685
2060,1944,1685
2060,1945,1685
2061,1944,1687
2062,1944,1688
2061,1941,1688
2059,1942,1689
2060,1944,1690
2062,1944,1688
2063,1945,1690
2056,1946,1693
2062,1945,1694
2062,1947,1696
2061,1948,1697
2058,1947,1696
2060,1946,1697
2057,1945,1697
2060,1947,1698
2062,1946,1696
2060,1946,1697
2060,1945,1699
2059,1947,1698
2060,1944,1701
2059,1944,1703
2060,1946,1702
2059,1945,1703
2058,1947,1705
2057,1946,1706
2057,1947,1705
2058,1948,1706
2059,1949,1706
2059,1948,1708
2058,1949,1708
2058,1948,1708
2059,1947,1710
2061,1945,1708
2057,1946,1708
2056,1946,1708
2056,1946,1710
2056,1946,1709
2058,1946,1710
2056,1946,1711
2057,1948,1711
2057,1948,1714
2056,1949,1714
2060,1948,1715
2057,1949,1716
2057,1950,1717
2058,1949,1717
2057,1948,1719
2056,1950,1719
2055,1947,1719
2055,1948,1720
2057,1948,1720
2054,1948,1721
2054,1949,1722
2054,1949,1723
2054,1947,1723
2054,1947,1725
2054,1950,1725
2056,1951,1725
2051,1949,1726
2054,1949,1727
2056,1951,1726
2053,1951,1727
2053,1950,1728
2054,1951,1728
2053,1950,1728
2051,1951,1730
2052,1950,1730
2051,1950,1729
2051,1950,1729
2051,1950,1728
2051,1951,1731
2051,1951,1731
2051,1950,1732
2052,1951,1734
2051,1952,1735
2052,1953,1735
2054,1952,1737
2051,1953,1737
2052,1954,1738
2052,1952,1738
2052,1953,1738
2048,1953,1736
2049,1952,1737
2052,1952,1736
2050,1952,1737
2049,1953,1736
2048,1953,1737
2050,1953,1738
2050,1953,1739
2051,1954,1740
2051,1954,1741
2050,1954,1741
2051,1953,1743
2052,1955,1742
2052,1955,1744
2051,1954,1742
2051,1955,1743
2047,1954,1741
2047,1955,1743
2049,1954,1741
2049,1954,1742
2047,1954,1741
2048,1957,1741
2050,1957,1743
2047,1956,1745
2049,1957,1743
2049,1958,1745
2049,1958,1747
2051,1956,1746
2051,1957,1746
2050,1958,1749
2051,1958,1747
2051,1957,1747
2051,1957,1749
2051,1957,1745
2048,1956,1747
2048,1956,1748
2049,1957,1746
2049,1957,1746
2048,1957,1746
2050,1957,1747
2049,1957,1747
2048,1959,1749
2050,1959,1747
2050,1959,1748
2050,1960,1747
2049,1961,1748
2050,1959,1749
2051,1959,1749
2052,1959,1750
2049,1960,1748
2054,1959,1748
2050,1958,1748
2047,1958,1749
2050,1960,1748
2049,1960,1749
2049,1959,1749
2049,1959,1749
2049,1960,1750
2052,1960,1749
2051,1959,1751
2051,1960,1750
2053,1959,1751
2051,1959,1752
2053,1959,1752
2052,1960,1752
2052,1959,1750
2052,1960,1748
2052,1960,1747
2050,1957,1748
2049,1959,1749
2051,1957,1749
2050,1958,1748
2051,1959,1749
2052,1960,1750
2051,1958,1749
2052,1960,1747
2052,1961,1747
2053,1959,1747
2053,1961,1747
2052,1960,1746
2052,1958,1748
2052,1960,1747
2051,1960,1745
2051,1960,1745
2051,1958,1744
2050,1957,1744
2051,1958,1744
2051,1957,1744
2053,1957,1745
2051,1958,1745
2053,1961,1744
2067,1960,1744
2053,1960,1745
2053,1958,1743
2054,1959,1741
2054,1959,1743
2053,1958,1743
2054,1958,1743
2054,1958,1743
2054,1959,1742
2055,1958,1741
2051,1956,1741
2051,1956,1740
2055,1955,1740
2054,1955,1740
2052,1956,1738
2055,1956,1738
2053,1956,1739
2054,1957,1738
2055,1957,1738
2055,1957,1740
2050,1957,1741
2055,1957,1742
2056,1957,1739
2055,1957,1738
2055,1956,1737
2055,1956,1737
2054,1956,1736
2053,1955,1735
2054,1956,1735
2053,1954,1735
2054,1955,1733
2053,1955,1733
2053,1954,1731
2053,1955,1730
2054,1956,1731
2055,1955,1730
2056,1955,1731
2055,1956,1732
2057,1956,1731
2055,1956,1731
2056,1950,1730
2055,1957,1729
2054,1954,1728
2051,1952,1728
2054,1952,1726
2053,1952,1727
2054,1953,1727
2054,1953,1726
2055,1952,1726
2054,1953,1724
2055,1954,1723
2056,1953,1723
2057,1953,1723
2057,1954,1722
2056,1954,1724
2055,1954,1724
2055,1953,1723
2056,1953,1721
2055,1953,1719
2056,1952,1719
2055,1950,1718
2054,1950,1719
2055,1953,1716
2055,1950,1717
2053,1952,1715
2054,1951,1716
2056,1952,1715
2056,1950,1715
2056,1953,1716
2061,1951,1714
2056,1953,1715
2058,1951,1714
2056,1950,1713
2057,1952,1713
2056,1953,1713
2057,1952,1710
2053,1950,1707
2055,1951,1704
2056,1950,1706
2056,1950,1705
2057,1950,1705
2057,1950,1705
2055,1951,1707
2056,1951,1705
2055,1951,1705
2055,1951,1706
2056,1951,1706
2058,1953,1705
2057,1953,1705
2057,1951,1704
2057,1951,1702
2055,1952,1700
2057,1951,1699
2056,1949,1698
2056,1949,1697
2055,1949,1697
2058,1948,1694
2056,1949,1694
2054,1949,1695
2053,1951,1694
2054,1949,1694
2054,1951,1693
2055,1949,1693
2056,1950,1692
2056,1950,1692
2057,1950,1692
2057,1950,1692
2057,1952,1689
2056,1950,1688
2054,1949,1689
2056,1950,1685
2058,1947,1686
2056,1948,1687
2056,1947,1686
2055,1947,1684
2054,1949,1683
2056,1949,1684
2055,1948,1682
2055,1948,1684
2056,1949,1683
2060,1949,1683
2057,1948,1682
2061,1948,1682
2057,1948,1680
2059,1949,1678
2059,1947,1677
2057,1946,1676
2056,1946,1677
2055,1945,1676
2056,1943,1674
2058,1945,1673
2056,1944,1673
2056,1946,1672
2057,1946,1673
2055,1946,1673
2057,1945,1671
2057,1946,1671
2058,1946,1672
2059,1944,1672
2058,1943,1671
2057,1946,1669
2059,1943,1667
2055,1942,1667
2057,1943,1662
2055,1942,1664
2056,1941,1663
2055,1941,1662
2057,1939,1663
2056,1939,1662
2057,1939,1662
2058,1939,1661
2057,1940,1661
2057,1939,1660
2059,1941,1658
2056,1941,1659
2059,1940,1659
2058,1940,1658
2057,1941,1658
2059,1940,1657
2059,1939,1656
2059,1937,1654
2058,1936,1653
2058,1937,1653
2058,1937,1652
2056,1936,1650
2057,1937,1649
2058,1936,1650
2054,1937,1650
2059,1936,1650
2060,1936,1650
2059,1937,1651
2061,1936,1649
2060,1936,1649
2064,1937,1647
2062,1935,1648
2061,1933,1647
2060,1935,1647
2061,1933,1645
2061,1933,1643
2060,1932,1642
2059,1930,1643
2060,1932,1642
2062,1932,1639
2062,1931,1639
2060,1931,1637
2061,1931,1639
2063,1932,1638
2062,1933,1639
2064,1932,1640
2064,1932,1639
2064,1931,1636
2064,1930,1636
2063,1929,1634
2061,1930,1634
2062,1930,1630
2063,1927,1632
2063,1929,1630
2063,1927,1631
2063,1928,1629
2063,1928,1630
2062,1928,1630
2064,1927,1629
2063,1929,1631
2065,1927,1629
2065,1928,1628
2066,1928,1628
2066,1930,1625
2066,1928,1626
2065,1928,1626
2066,1927,1624
2064,1926,1624
2063,1925,1622
2064,1925,1622
2066,1924,1622
2064,1928,1621
2066,1928,1621
2064,1924,1621
2064,1926,1621
2064,1925,1622
2066,1927,1622
2066,1927,1621
2068,1927,1620
2067,1927,1619
2063,1927,1619
2067,1926,1620
2064,1925,1619
2065,1926,1618
2064,1926,1618
2066,1927,1615
2064,1925,1616
2063,1925,1616
2066,1925,1615
2065,1925,1616
2061,1927,1617
2064,1926,1617
2067,1927,1619
2066,1926,1618
2067,1928,1616
2068,1927,1617
2069,1929,1615
2068,1926,1616
2065,1926,1615
2065,1924,1615
2066,1926,1614
2064,1928,1613
2062,1926,1613
2065,1926,1613
2065,1927,1612
